City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,koungheul,13.9833,-14.8,298.82,91,100,4.27,SN,1724102290
364,saint-joseph,-21.3667,55.6167,293.36,69,24,5.49,RE,1724102291
365,beruniy,41.6911,60.7525,292.13,68,0,2.06,UZ,1724102291
366,hithadhoo,-0.6,73.0833,301.26,78,100,6.28,MV,1724102291
367,champerico,14.3,-91.9167,302.81,68,13,2.69,GT,1724102292
368,buka,40.8108,69.1986,293.18,24,0,2.56,UZ,1724102292
369,aracena,37.894,-6.5612,296.21,46,0,1.94,ES,1724102292
370,el alto,-4.2714,-81.2147,293.58,70,24,5.71,PE,1724102293
371,lincoln,40.8,-96.667,303.31,55,40,4.63,US,1724102293
372,puerto deseado,-47.7503,-65.8938,279.04,67,22,5.81,AR,1724102293
373,sandnessjoen,66.0217,12.6316,285.21,87,75,6.17,NO,1724102294
374,quibala,-10.7337,14.98,293.55,50,0,0.74,AO,1724102294
375,mhamid,29.82,-5.72,311.54,17,60,4.52,MA,1724102294
376,ennis,52.8436,-8.9864,289.11,82,75,5.14,IE,1724102295
377,quilmana,-12.95,-76.3833,292.24,68,17,3.59,PE,1724102295
378,fomboni,-12.28,43.7425,298.95,67,2,3.87,KM,1724102295
379,mammoth lakes,37.6485,-118.9721,299.55,6,0,2.06,US,1724102276
380,nagqu,31.5,92.0,273.16,67,64,1.53,CN,1724102296
381,murgab,37.4966,61.9714,294.08,43,0,3.09,TM,1724102296
382,newala kisimani,-10.95,39.2833,291.61,69,39,2.96,TZ,1724102297
383,akrehamn,59.2667,5.1833,288.29,72,100,7.72,NO,1724102297
384,balotra,25.8333,72.2333,303.59,64,72,5.95,IN,1724102297
385,murmashi,68.8154,32.8115,285.38,87,0,1.0,RU,1724102298
386,alofi,-19.0595,-169.9187,300.09,74,75,5.14,NU,1724102298
387,atasu,48.6814,71.6433,290.37,49,16,3.85,KZ,1724102298
388,hasaki,35.7333,140.8333,299.72,89,100,3.13,JP,1724102299
389,camana,-16.6228,-72.7111,290.78,76,7,3.99,PE,1724102299
390,bor,56.3567,44.0669,288.11,70,92,1.86,RU,1724102299
391,mexia,31.6799,-96.4822,311.18,34,0,3.2,US,1724102299
392,linjiang,41.8069,126.9078,292.49,98,96,0.62,CN,1724102300
393,borogontsy,62.6683,131.1683,287.6,55,100,1.86,RU,1724102300
394,natal,-5.795,-35.2094,298.51,83,75,5.14,BR,1724102300
395,hadibu,12.65,54.0333,298.88,83,40,7.27,YE,1724102301
396,port alfred,-33.5906,26.891,292.74,55,0,3.02,ZA,1724102301
397,celestun,20.8667,-90.4,303.61,66,15,4.84,MX,1724102301
398,tortoli,39.9256,9.6572,296.56,76,20,3.6,IT,1724102302
399,kodinsk,58.6881,99.1844,287.62,93,100,1.2,RU,1724102302
400,mcpherson,38.3708,-97.6642,304.46,55,11,5.5,US,1724102302
401,ingeniero jacobacci,-41.3427,-69.5448,278.34,43,84,4.93,AR,1724102303
402,kargasok,59.0556,80.8572,284.81,94,83,2.37,RU,1724102303
403,brokopondo,4.75,-55.1667,304.62,54,2,1.0,SR,1724102304
404,otacilio costa,-27.4831,-50.1219,293.66,48,0,0.76,BR,1724102304
405,zapolyarnyy,69.4154,30.8136,284.45,86,75,3.75,RU,1724102304
406,al mindak,20.1588,41.2834,296.2,53,44,0.6,SA,1724102305
407,laizhou,37.1717,119.9214,298.05,91,100,3.84,CN,1724102305
408,alotau,-10.3069,150.4462,297.74,89,100,1.83,PG,1724102306
409,arraial do cabo,-22.9661,-42.0278,297.13,73,0,7.72,BR,1724102306
410,prainha,-1.8,-53.48,306.11,36,29,1.37,BR,1724102307
411,rabigh,22.7986,39.0349,304.87,62,69,1.05,SA,1724102307
412,cabedelo,-6.9811,-34.8339,297.52,83,22,5.22,BR,1724102307
413,porto torres,40.835,8.3972,295.25,78,99,2.59,IT,1724102308
414,big bend,-26.8167,31.9333,290.09,94,0,1.0,SZ,1724102308
415,yarmouth,41.7057,-70.2286,298.13,93,75,2.68,US,1724102308
416,nurmes,63.5421,29.1397,284.21,82,0,4.09,FI,1724102309
417,tolanaro,-25.0319,46.9987,293.19,83,20,5.14,MG,1724102309
418,darwin,-12.4611,130.8418,295.14,88,0,1.54,AU,1724102309
419,kingston,17.997,-76.7936,304.68,70,40,9.77,JM,1724102310
420,shangrao,28.4532,117.9686,299.12,92,100,0.79,CN,1724102310
421,chipinge,-20.1883,32.6236,284.56,75,0,2.24,ZW,1724102310
422,lubang,13.8584,120.124,301.4,80,100,6.35,PH,1724102311
423,harstad,68.799,16.5293,283.24,92,60,5.36,NO,1724102311
424,mindelo,16.8901,-24.9804,298.9,83,75,6.17,CV,1724102312
425,igarka,67.4667,86.5833,284.23,90,29,1.79,RU,1724102312
426,georgetown,5.4112,100.3354,299.12,87,40,3.6,MY,1724102312
427,karratha,-20.7377,116.8463,291.43,51,0,3.01,AU,1724102313
428,shahritus,37.2637,68.1385,298.12,28,0,1.69,TJ,1724102313
429,bonthe,7.5264,-12.505,298.61,88,76,3.46,SL,1724102314
430,guiuan,11.0333,125.7247,302.69,75,19,5.79,PH,1724102314
431,burang,30.25,81.1667,283.06,82,97,1.84,CN,1724102314
432,essaouira,31.5125,-9.77,299.87,65,79,3.6,MA,1724102315
433,christchurch,-43.5333,172.6333,277.77,75,4,2.06,NZ,1724102315
434,rio das pedras,-22.8433,-47.6061,300.19,20,7,2.17,BR,1724102315
435,taos,36.4072,-105.5731,305.49,16,0,3.6,US,1724102316
436,sur,22.5667,59.5289,300.44,78,47,5.78,OM,1724102292
437,belyy yar,53.6039,91.3903,286.09,94,0,1.0,RU,1724102316
438,aripuana,-9.1667,-60.6333,310.58,21,6,0.46,BR,1724102317
439,shumerlya,55.5005,46.4129,288.48,87,59,1.34,RU,1724102317
440,al bayda,32.7627,21.7551,301.58,40,0,5.72,LY,1724102317
441,fort st. john,56.2499,-120.8529,295.09,43,75,9.77,CA,1724102318
442,takeo,10.9167,104.8333,299.64,84,33,2.1,KH,1724102318
443,tanda,26.55,82.65,301.91,75,94,1.46,IN,1724102318
444,singaraja,-8.112,115.0882,296.87,82,64,1.96,ID,1724102319
445,koungou,-12.7336,45.2042,296.99,83,0,2.57,YT,1724102319
446,hovd,48.0056,91.6419,289.51,38,77,0.64,MN,1724102319
447,manggar,-2.8833,108.2667,299.99,76,97,4.83,ID,1724102320
448,taoudenni,22.6783,-3.9836,306.72,41,75,12.79,ML,1724102320
449,omaruru,-21.4333,15.9333,292.82,12,0,2.94,,1724102321
450,leh,34.1667,77.5833,287.74,46,4,2.98,IN,1724102321
451,ostrovskoye,57.8057,42.2433,290.41,68,91,2.13,RU,1724102321
452,canutama,-6.5339,-64.3831,311.61,23,77,0.99,BR,1724102322
453,kalevala,65.2,31.1667,284.7,82,86,5.19,RU,1724102322
454,funadhoo,6.15,73.2667,300.33,82,86,9.28,MV,1724102322
455,san francisco del rincon,21.0167,-101.85,296.78,57,100,3.64,MX,1724102323
456,asipovichy,53.2933,28.6422,295.88,63,100,2.35,BY,1724102323
457,korla,41.7597,86.1469,301.01,32,100,5.26,CN,1724102323
458,conceicao da barra,-18.5933,-39.7322,295.72,74,51,3.34,BR,1724102324
459,belozersk,60.0326,37.7957,287.85,83,100,3.71,RU,1724102324
460,barkly west,-28.5354,24.5215,288.72,15,0,2.62,ZA,1724102324
461,ibiza,38.9088,1.433,299.38,82,0,0.45,ES,1724102325
462,swainsboro,32.5974,-82.3337,305.18,45,0,3.09,US,1724102325
463,cannonvale,-20.2833,148.7,294.81,86,15,4.95,AU,1724102325
464,salur,18.5333,83.2167,300.58,80,100,1.45,IN,1724102326
465,waitara,-38.925,174.25,281.48,63,92,8.08,NZ,1724102326
466,kerikeri,-35.2268,173.9474,285.32,91,100,1.34,NZ,1724102326
467,lagoa da prata,-20.0225,-45.5436,298.07,24,5,2.37,BR,1724102327
468,smara,26.7384,-11.6719,304.7,46,91,5.17,EH,1724102327
469,cascais,38.6979,-9.4215,294.79,70,0,7.6,PT,1724102327
470,bandarbeyla,9.4942,50.8122,299.03,76,96,13.06,SO,1724102328
471,saint-louis,16.3333,-15.0,303.19,59,90,7.07,SN,1724102328
472,ulaangom,49.9811,92.0667,289.02,58,100,1.99,MN,1724102328
473,isla vista,34.4133,-119.861,306.35,53,1,3.03,US,1724102329
474,chilecito,-29.1619,-67.4974,286.86,45,2,6.38,AR,1724102329
475,nizhneudinsk,54.9076,99.0276,287.94,97,100,1.01,RU,1724102329
476,queenstown,-31.8976,26.8753,287.19,12,0,3.03,ZA,1724102330
477,apatity,67.5641,33.4031,283.44,95,91,0.98,RU,1724102330
478,el granada,37.5027,-122.4694,297.07,67,0,7.72,US,1724102331
479,al ghayzah,16.2079,52.176,297.89,91,91,4.17,YE,1724102331
480,novyy urengoy,66.0833,76.6333,283.23,77,81,2.84,RU,1724102213
481,cacak,43.8914,20.3497,293.93,94,100,1.89,RS,1724102332
482,timbuktu,16.7735,-3.0074,306.88,47,100,4.28,ML,1724102332
483,kure,34.2333,132.5667,298.76,90,87,2.75,JP,1724102332
484,vorkuta,67.5,64.0,278.1,86,11,1.66,RU,1724102333
485,jalai nur,49.45,117.7,284.54,67,44,2.93,CN,1724102333
486,harlingen,26.1906,-97.6961,309.13,34,0,4.63,US,1724102154
487,petrolina,-9.3986,-40.5008,303.18,39,75,4.12,BR,1724102334
488,wynne,35.2245,-90.7868,302.81,37,0,5.85,US,1724102334
489,ko pha ngan,9.7578,100.0291,299.21,75,89,4.53,TH,1724102335
490,swift current,50.2834,-107.8014,302.6,37,0,6.69,CA,1724102335
491,al jawf,29.5,38.75,304.24,18,0,3.7,SA,1724102335
492,sisimiut,66.9395,-53.6735,277.7,74,90,1.85,GL,1724102336
493,kirakira,-10.4544,161.9205,299.17,88,100,4.66,SB,1724102336
494,katabu,-4.9333,122.5167,295.24,96,41,1.68,ID,1724102337
495,awjilah,29.1081,21.2869,308.98,18,0,4.24,LY,1724102337
496,gamba,-2.65,10.0,295.48,91,41,2.68,GA,1724102337
497,kenora,49.8167,-94.4337,298.69,47,40,1.54,CA,1724102338
498,birzebbuga,35.8258,14.5269,300.53,65,0,4.63,MT,1724102338
499,yakeshi,49.2833,120.7333,282.27,65,19,2.02,CN,1724102338
500,san clemente del tuyu,-36.3569,-56.7235,281.16,75,100,8.86,AR,1724102339
501,borkum,53.5809,6.6915,291.62,76,74,7.46,DE,1724102339
502,juye,35.3947,116.0883,295.02,98,14,2.43,CN,1724102339
503,shiguai,40.7058,110.2856,289.26,73,5,1.38,CN,1724102340
504,webster city,42.4694,-93.816,298.3,47,0,3.09,US,1724102340
505,kemri,28.8167,79.2167,298.49,97,100,2.48,IN,1724102340
506,istgah-e rah ahan-e garmsar,35.2346,52.3094,304.63,26,0,4.29,IR,1724102341
507,iquique,-20.2208,-70.1431,290.29,79,34,3.32,CL,1724102341
508,dharapuram,10.7333,77.5167,298.17,86,97,4.24,IN,1724102343
509,richards bay,-28.783,32.0377,292.62,90,0,4.64,ZA,1724102343
510,carutapera,-1.195,-46.02,299.78,76,20,5.1,BR,1724102343
511,alamosa,37.4695,-105.87,303.14,23,0,3.17,US,1724102343
512,mitsamiouli,-11.3847,43.2844,298.19,69,4,4.01,KM,1724102344
513,dzilam gonzalez,21.2833,-88.9333,305.92,53,2,4.73,MX,1724102344
514,jangipur,24.4667,88.0667,298.94,89,2,1.34,IN,1724102344
515,nagar karnul,16.4821,78.3247,297.77,88,100,2.2,IN,1724102345
516,hinthada,17.6333,95.4667,299.1,91,100,2.39,MM,1724102345
517,pariaman,-0.619,100.12,296.18,92,98,3.04,ID,1724102346
518,aral,40.5156,81.2636,302.43,21,100,3.92,CN,1724102346
519,smithers,54.7804,-127.1743,293.33,49,75,2.06,CA,1724102346
520,barreiro do jaiba,-15.6167,-43.6,300.1,22,5,0.37,BR,1724102347
521,arica,-18.475,-70.3042,290.28,67,0,2.06,CL,1724102347
522,nguigmi,14.2495,13.1092,300.76,64,55,6.4,NE,1724102347
523,las lomitas,-24.7096,-60.593,304.53,36,38,5.63,AR,1724102348
524,itapirapua,-15.8233,-50.6133,305.3,13,0,1.43,BR,1724102348
525,piti village,13.4626,144.6933,302.21,82,0,3.6,GU,1724102348
526,barbacoas,1.6715,-78.1398,301.99,71,90,2.43,CO,1724102349
527,baihe,22.15,107.2333,298.96,92,91,1.31,CN,1724102349
528,kampung sungai ara,5.327,100.2735,299.11,80,20,1.03,MY,1724102349
529,sao joao da barra,-21.6403,-41.0511,297.2,81,12,11.49,BR,1724102350
530,necochea,-38.5473,-58.7368,279.04,72,34,5.0,AR,1724102350
531,mersing,2.4312,103.8405,297.1,94,20,3.09,MY,1724102350
532,severo-yeniseyskiy,60.3725,93.0408,283.14,98,100,1.7,RU,1724102351
533,jayapura,-2.5333,140.7,298.81,93,100,2.38,ID,1724102351
534,grand baie,-20.0182,57.5802,293.96,60,19,2.24,MU,1724102351
535,manokwari,-0.8667,134.0833,299.73,78,100,4.87,ID,1724102352
536,lesosibirsk,58.2358,92.4828,286.75,95,100,1.77,RU,1724102352
537,acapulco de juarez,16.8634,-99.8901,305.05,62,75,3.09,MX,1724102352
538,rosetta,31.4044,30.4164,299.53,73,0,3.69,EG,1724102353
539,ceeldheer,3.8488,47.1806,297.64,83,95,10.98,SO,1724102353
540,kasane,-17.8167,25.15,290.48,19,1,2.48,BW,1724102353
541,airuk,7.2772,168.8203,299.31,90,100,5.67,MH,1724102354
542,peace river,56.2501,-117.286,297.32,56,20,5.14,CA,1724102354
543,oliveira dos brejinhos,-12.3169,-42.8961,300.74,31,13,4.05,BR,1724102354
544,luena,-11.7833,19.9167,287.69,24,0,1.46,AO,1724102355
545,namtsy,62.7161,129.6658,289.35,51,100,1.94,RU,1724102355
546,suozhen,36.9539,118.1047,299.92,49,100,1.41,CN,1724102356
547,vernal,40.4555,-109.5287,302.99,32,0,2.06,US,1724102356
548,grand terrace,34.0339,-117.3137,311.72,23,0,4.12,US,1724102319
549,sokur,55.2093,83.319,285.79,93,100,4.11,RU,1724102357
550,kundiawa,-6.0167,144.9667,288.33,96,89,1.16,PG,1724102357
551,falun,60.6036,15.626,288.38,78,100,1.88,SE,1724102358
552,crane,31.3974,-102.3501,310.48,17,90,5.68,US,1724102358
553,mount isa,-20.7333,139.5,279.02,61,0,1.54,AU,1724102358
554,kruisfontein,-34.0033,24.7314,287.22,51,0,1.95,ZA,1724102358
555,gaspe,48.8334,-64.4819,297.27,73,100,3.09,CA,1724102359
556,phan rang-thap cham,11.5667,108.9833,298.14,88,86,1.11,VN,1724102360
557,port macquarie,-31.4333,152.9167,284.3,99,8,0.89,AU,1724102360
558,norilsk,69.3535,88.2027,284.94,85,60,0.94,RU,1724102361
559,soligalich,59.0778,42.2864,289.03,78,100,1.2,RU,1724102361
560,juneau,58.3019,-134.4197,288.38,98,100,6.17,US,1724102073
561,turkmenbasy,40.0222,52.9552,300.58,21,0,6.17,TM,1724102362
562,kijang,35.2442,129.2139,300.0,91,63,5.45,KR,1724102362
563,kose,40.21,39.6511,294.03,58,71,1.8,TR,1724102362
564,farafangana,-22.8167,47.8333,294.31,63,99,2.54,MG,1724102363
565,hohoe,7.1518,0.4736,297.49,88,100,2.19,GH,1724102363
566,damghan,36.1683,54.348,299.71,31,44,2.23,IR,1724102363
567,kimbe,-5.5502,150.1429,297.91,86,100,2.23,PG,1724102364
568,fairbanks,64.8378,-147.7164,285.62,82,100,3.6,US,1724102313
569,floro,61.5996,5.0328,286.13,88,100,8.23,NO,1724102364
570,diu,20.7141,70.9822,299.74,90,90,3.78,IN,1724102365
571,dryden,49.7833,-92.7503,296.31,53,0,4.12,CA,1724102365
572,jabat,7.75,168.9751,299.38,89,100,7.08,MH,1724102365
573,embi,48.8264,58.1442,294.04,53,21,3.48,KZ,1724102365
574,chianciano terme,43.0439,11.8125,292.8,81,90,1.55,IT,1724102366
575,imbituba,-28.24,-48.6703,292.11,84,1,3.97,BR,1724102366
576,durres,41.3231,19.4414,296.25,83,86,3.34,AL,1724102366
577,sanok,49.5557,22.2056,291.65,97,100,1.68,PL,1724102367
578,posse,-14.0931,-46.3694,300.44,21,3,3.73,BR,1724102367
579,cururupu,-1.8283,-44.8683,298.71,80,66,2.32,BR,1724102367
580,baglung,28.2719,83.5898,294.21,99,100,0.3,NP,1724102368
581,namibe,-15.1961,12.1522,291.14,86,46,2.86,AO,1724102368
582,aldama,22.9167,-98.0667,305.26,53,89,6.0,MX,1724102368
583,lido,-8.6294,118.7341,294.88,92,100,1.57,ID,1724102369
584,birao,10.2849,22.7882,295.28,93,100,1.74,CF,1724102369
585,urengoy,65.9667,78.3667,283.74,86,94,3.17,RU,1724102369
586,reyes,-14.3167,-67.3833,307.13,55,20,3.6,BO,1724102370
587,pahrump,36.2083,-115.9839,311.77,14,0,5.36,US,1724102370
588,tromso,69.6496,18.957,284.16,82,40,5.66,NO,1724102370
589,denov,38.2667,67.9,298.24,30,0,1.61,UZ,1724102371
